,text
316434,0.9838
316435,0.7786
316440,-0.8466
316441,0.0
316442,0.9693
316448,0.0772
316451,0.1154
316456,0.0
316460,0.9818
316471,0.504
316472,-0.4824
316474,0.9211
316479,0.9011
316484,-0.6103
316489,0.886
316495,0.4515
316496,-0.4019
316500,0.6124
316506,0.0772
316507,0.0
316512,0.9513
316513,0.5719
316515,0.6514
316517,-0.4588
316522,0.3178
316528,-0.7096
316534,0.4404
316542,0.614
316544,0.4215
316547,0.6873
316550,0.6946
316555,0.861
316556,0.0
316561,0.0
316573,0.9012
316575,0.7964
316582,0.8442
316584,-0.2716
316597,0.2824
316598,0.3313
316600,-0.5803
316605,0.7216
316612,0.8834
316617,0.9996
316619,0.0
316628,0.7969
316644,0.892
316647,-0.296
316662,0.6342
316673,0.0
316678,0.6478
316680,-0.6143
316689,0.3612
316690,0.7548
316691,0.8555
316698,0.8553
316706,-0.6597
316721,0.4804
316722,0.6997
316733,-0.128
316739,0.4453
316740,-0.9013
316743,0.4188
316744,0.7765
316745,0.8491
316747,0.8307
316749,0.5538
316751,0.0
316757,0.4215
316759,0.9693
316761,-0.6072
316764,-0.5719
316779,0.0772
316781,0.4784
316788,0.0772
316789,0.0
316791,0.0
316793,0.6597
316796,0.4588
316803,0.9496
316823,0.866
316827,0.9606
316832,0.4144
316836,0.836
316837,0.9895
316852,0.7003
316858,0.4553
316859,-0.7096
316867,0.0
316880,0.2023
316886,0.8573
316892,-0.8519
316899,0.9622
316907,0.9818
316911,0.0
316912,0.7257
316914,0.6298
316921,0.4404
316924,0.0
316930,-0.0129
316936,-0.2023
316939,0.0
316951,0.8772
316969,0.6808
316973,0.0
316974,-0.6037
316980,0.7794
316989,0.6652
316995,0.0
316999,0.0
317001,0.4215
317006,0.4588
317009,-0.2964
317012,0.4349
317019,0.6553
317024,0.9013
317032,-0.0772
317037,-0.3612
317044,-0.3051
317048,0.8105
317049,-0.5023
317059,0.2973
317061,-0.3707
317063,0.1853
317067,-0.3612
317079,0.0
317083,-0.8679
317087,-0.3527
317097,0.9557
317104,-0.9517
317123,0.8779
317148,0.9693
317179,-0.8162
317185,0.0
317186,0.9245
317196,-0.1786
317197,0.4854
317201,0.0
317212,0.2869
317213,-0.3421
317216,0.9358
317220,0.8674
317224,0.9642
317227,-0.296
317254,0.891
317261,0.8832
317263,-0.4588
317264,-0.5867
317267,-0.7096
317271,-0.296
317277,0.5538
317281,0.9441
317286,0.7783
317288,0.8399
317289,0.1779
317291,0.4404
317294,-0.5875
317295,-0.9085
317296,0.8555
317304,0.3612
317306,0.7383
317307,0.0772
317310,-0.0181
317312,0.9146
317318,0.4664
317323,0.9423
317327,0.9241
317336,0.0
317338,0.6827
317341,0.9062
317351,0.3736
317357,0.2263
317363,-0.3895
317364,0.7845
317365,0.0
317369,0.9682
317371,0.9002
317380,0.7506
317381,0.0
317385,0.9952
317387,0.8682
317394,0.0
317403,-0.9684
317405,0.4019
317408,0.8762
317420,-0.792
317426,0.8217
317428,0.7738
317429,0.0
317447,0.9736
317451,0.3612
317452,0.8293
317455,-0.9191
317456,0.7394
317457,0.1779
317462,0.8225
317469,-0.7762
317476,0.9736
317478,0.5543
317487,0.6858
317496,-0.8143
317497,-0.974
317502,0.0
317515,0.4019
317516,0.9905
317527,-0.7415
317550,0.9847
317562,0.128
317579,0.0
317582,0.9693
317583,0.0
317587,0.0258
317595,0.9475
317609,0.7992
317616,-0.7452
317625,-0.25
317639,0.0
317642,0.9
317666,0.4404
317672,0.7717
317674,0.8658
317685,0.7292
317690,0.8009
317721,-0.7096
317748,-0.9122
317765,-0.4215
317772,0.7693
317776,0.0
317782,0.5719
317790,0.971
317820,0.2287
317826,0.2238
317846,0.4084
317852,0.0
317859,-0.1332
317861,-0.6072
317862,0.0
317863,-0.7131
317866,0.714
317869,-0.8426
317870,0.0
317872,0.9754
317874,-0.6662
317875,-0.0973
317883,0.9864
317886,-0.6705
317894,0.6124
317918,0.743
317923,0.0
317927,0.8458
317943,0.9881
317945,0.0258
317956,-0.7964
317969,-0.4137
317970,0.8533
317972,0.3612
317974,-0.6832
317984,0.9813
317997,0.7177
318001,-0.6486
318003,-0.6597
318013,0.7488
318017,-0.7184
318035,0.6369
318039,-0.1232
318041,0.0
318048,0.9693
318051,-0.9689
318054,0.4767
318056,0.0
318060,-0.836
318077,-0.6908
318082,0.9517
318083,-0.3566
318096,-0.6597
318097,0.0516
318113,0.7814
318119,-0.5803
318124,0.9609
318155,-0.34
318164,0.9095
318176,-0.7096
318177,0.1779
318178,0.8485
318209,0.1779
318216,-0.8507
318239,0.9245
318243,0.9756
318246,0.0
318255,0.0
318258,-0.3094
318263,-0.951
318265,0.5324
318272,-0.5204
318274,0.0
318280,0.4588
318281,0.9977
318287,0.4482
318293,0.8934
318299,0.7935
318306,0.3182
318309,0.9136
318310,0.4404
318311,0.8074
318321,-0.6747
318322,0.1779
318329,-0.3291
318332,-0.548
318337,0.3818
318342,0.7184
318353,0.9798
318368,0.1655
318369,0.5656
318371,0.0
318375,0.9736
318380,-0.5588
318382,0.9989
318393,0.9285
318396,0.0
318402,-0.1761
318404,0.9979
318405,-0.1614
318406,0.0
318411,0.3818
318435,0.9593
318438,0.9312
318454,0.0926
318464,0.4404
318466,0.9857
318491,0.9693
318499,0.7506
318522,0.9882
318539,0.0
318558,-0.7177
318568,-0.5574
318575,-0.886
318590,0.631
318601,0.3612
318609,-0.7096
318613,0.8645
318614,0.0
318616,0.979
318618,0.9647
318631,0.9844
318648,0.0
318653,0.6908
318656,0.3382
318663,-0.6692
318676,-0.8986
318677,0.8519
318690,0.0
318693,0.5106
318695,0.6323
318698,0.9322
318699,0.2133
318702,0.0
318703,-0.9718
318704,0.8665
318721,-0.3891
318724,0.8625
318730,0.9744
318731,0.0
318735,0.9413
318736,0.0
318739,0.6124
318754,0.4404
318763,0.9747
318766,0.6486
318776,0.793
318777,0.5499
318789,0.7717
318792,0.5859
318801,-0.9485
318808,0.9281
318811,0.0
318813,0.802
318818,0.9858
318820,0.0
318828,0.8617
318839,-0.5994
318841,-0.0516
318846,0.4215
318854,0.9883
318859,-0.8314
318865,0.9584
318880,-0.4939
318882,0.0
318883,0.8422
318893,-0.4404
318895,0.2975
318901,0.8751
318904,0.0
318906,0.0
318907,0.9265
318911,0.9693
318923,-0.4696
318933,0.8735
318939,-0.8151
318947,0.9703
318950,0.0
318962,0.7351
318966,0.8156
318982,0.6486
318988,0.0
319002,0.9214
319005,0.634
319011,-0.7096
319013,0.1531
319048,0.4854
319051,0.9849
319053,0.5704
319062,0.9877
319072,0.6808
319075,0.5747
319077,0.0
319079,0.8588
319080,0.7096
319084,0.8402
319087,0.8873
319091,0.8053
319100,0.8295
319116,-0.7717
319146,0.6652
319150,0.0
319151,0.0
319156,0.994
319158,0.981
319159,0.9241
319177,0.988
319181,0.774
319184,0.7275
319193,0.3818
319199,0.8299
319217,-0.8885
319223,0.8806
319228,0.4217
319249,0.9693
319255,0.5994
319260,0.9596
319262,-0.4404
319268,0.9933
319275,0.743
319285,0.4657
319288,0.3182
319308,-0.4098
319320,-0.4939
319324,0.3182
319332,-0.6093
319336,0.2869
319344,-0.7096
319345,0.0
319346,-0.7062
319352,0.3182
319357,-0.9416
319375,0.212
319396,0.34
319398,0.2374
319410,0.6705
319419,0.851
319420,-0.533
319426,0.9965
319438,0.8839
319440,0.0
319448,0.257
319472,0.3899
319476,-0.6597
319489,-0.8709
319500,-0.7476
319506,0.9664
319514,0.9571
319527,0.606
319544,0.9693
319548,0.8932
319551,0.782
319561,-0.1027
319563,0.9668
319564,0.9795
319585,0.9798
319589,0.473
319590,0.0
319593,0.6369
319594,-0.6739
319595,-0.1655
319599,-0.7096
319603,0.4167
319604,0.1901
319605,0.9812
319612,0.9466
319614,0.4215
319615,-0.1901
319616,-0.1531
319626,-0.6428
319633,-0.1531
319653,0.9164
319654,0.8271
319657,0.8353
319664,0.144
319671,0.7912
319673,0.9585
319674,-0.25
319682,0.6887
319685,0.8922
319707,0.0
319719,-0.8992
319721,-0.4404
319727,-0.3612
319733,0.8392
319735,-0.9584
319737,0.2492
319742,0.8271
319744,0.75
319750,-0.7236
319755,0.8316
319760,0.7783
319768,0.6436
319773,0.9811
319778,0.0
319783,0.0
319787,-0.6662
319796,0.9427
319797,0.6486
319799,0.3442
319812,0.3919
319816,0.6829
319820,0.0
319828,0.9693
319839,0.0
319840,0.3393
319846,-0.5709
319848,0.4215
319852,0.1238
319857,0.3919
319878,0.0
319881,0.5267
319883,0.7269
319884,0.6072
319888,0.8065
319891,0.8674
319899,0.4696
319903,0.9724
319914,0.8885
319924,0.3612
319930,0.3182
319933,-0.7096
319935,-0.4184
319937,0.3182
319948,0.9606
319949,0.0
319956,0.8195
319976,-0.4588
319977,0.886
319978,-0.128
319980,0.3804
319989,0.9766
320001,0.9182
320007,-0.6797
320009,0.5448
320011,-0.5848
320017,0.296
320018,0.8829
320024,0.0
320025,0.9198
320028,0.3818
320035,-0.7959
320041,0.3527
320046,0.6696
320049,0.0
320055,-0.34
320058,-0.7792
320059,0.7629
320064,0.7579
320065,0.7461
320086,0.8858
320088,0.8953
320096,-0.34
320097,0.867
320102,0.9797
320121,0.4767
320128,0.4215
320129,0.4939
320130,0.684
320133,0.9074
320137,-0.8573
320143,-0.2732
320146,0.2732
320155,0.0
320166,0.34
320170,-0.9584
320176,-0.128
320183,-0.89
320194,0.0
320195,0.6369
320197,0.5514
320214,0.9693
320224,0.6124
320238,0.4215
320243,-0.8295
320258,0.316
320284,-0.3313
320296,0.6239
320311,-0.4515
320317,0.0
320318,0.0
320328,-0.2523
320332,-0.7096
320333,0.7229
320336,0.1532
320340,0.6705
320387,0.3612
320405,0.8832
320413,0.7003
320414,0.8451
320419,0.8464
320426,0.0
320448,0.9989
320458,0.34
320461,0.9632
320464,0.3094
320466,0.8974
320469,0.5859
320473,0.2411
320479,-0.6415
320488,0.6217
320489,0.7627
320499,0.34
320502,0.8248
320516,0.0
320521,0.0
320530,0.0
320534,0.8536
320539,0.0
320555,0.8309
320579,0.7506
320580,0.9693
320584,-0.6369
320588,0.6557
320604,0.9833
320606,-0.3316
320627,0.0
320630,-0.3899
320644,0.4726
320649,0.0
320650,-0.2415
320660,0.7269
320661,-0.3722
320666,0.811
320678,0.9065
320683,0.9832
320688,0.0
320689,-0.2141
320693,-0.7096
320695,-0.9586
320697,0.9095
320723,0.0
320731,0.6808
320732,0.9928
320734,-0.3182
320737,-0.1546
320747,0.9312
320748,0.0
320751,-0.2892
320760,0.8213
320767,-0.4358
320788,0.8903
320790,0.4767
320792,0.0
320803,0.6855
320805,0.3094
320829,0.0
320830,0.8122
320838,0.7906
320842,0.9334
320846,0.0772
320847,0.5972
320860,0.0
320862,0.8677
320875,0.9883
320876,0.9035
320878,0.126
320879,0.9109
320881,0.5994
320885,0.8823
320891,0.3612
320895,0.7351
320906,-0.685
320908,0.0
320909,0.8965
320913,0.983
320952,0.74
320955,0.0
320958,-0.9659
320963,0.9693
320975,0.0
320979,-0.5267
320994,0.9315
320995,-0.2168
321007,-0.5563
321022,0.594
321025,0.0
321029,0.945
321030,-0.8426
321032,0.8456
321033,0.4404
321041,0.4404
321044,0.0
321069,0.9982
321071,-0.4767
321078,-0.357
321079,0.0
321082,-0.7096
321092,0.128
321102,0.8934
321125,-0.9864
321128,-0.6249
321137,0.4404
321138,0.4213
321140,0.7319
321146,-0.4003
321148,0.4158
321149,0.9873
321150,0.7397
321153,-0.4137
321154,-0.8056
321156,0.5574
321157,0.4404
321161,0.0276
321172,0.886
321177,0.9638
321192,0.7865
321200,-0.8765
321204,0.0
321209,0.0
321215,0.1073
321221,0.0
321222,-0.7227
321224,-0.2247
321229,-0.5044
321230,0.1779
321231,0.957
321232,-0.7774
321235,0.0
321238,0.25
321241,0.7269
321243,0.3182
321245,0.6369
321246,-0.4404
321262,0.8621
321264,0.504
321278,-0.5574
321279,0.8625
321281,0.6641
321282,0.9955
321296,0.3612
321299,0.2769
321303,0.0
321308,0.0
321311,0.7964
321313,0.0
321332,0.0
321335,0.9936
321339,-0.1053
321342,0.3239
321345,0.956
321347,0.7506
321351,0.6072
321352,-0.936
321358,0.3134
321359,0.9279
321362,-0.9559
321366,0.9009
321370,-0.5848
321375,-0.4404
321378,0.596
321388,0.0
321389,-0.9413
321394,-0.8893
321395,0.0
321403,-0.4588
321408,-0.7964
321411,-0.7962
321426,0.0
321427,0.7983
321430,0.4696
321436,0.0
321438,0.7479
321442,0.9816
321450,0.9693
321458,0.3597
321459,0.0
321460,0.6465
321462,0.7024
321467,0.5574
321468,0.0
321471,0.9581
321472,0.9298
321490,0.0903
321493,0.9817
321496,-0.3825
321504,-0.3707
321511,0.9746
321518,0.8948
321527,0.0
321530,-0.6808
321535,0.9941
321540,-0.8937
321541,0.9146
321544,0.0
321549,0.3395
321550,0.0
321552,-0.5574
321558,-0.128
321571,0.8932
321572,0.5984
321574,0.0191
321577,-0.7096
321578,0.2732
321580,-0.1531
321581,0.3444
321584,0.9685
321585,0.4939
321591,-0.1013
321592,0.658
321597,0.6492
321599,0.6485
321604,0.6808
321605,0.4939
321624,0.9848
321631,0.6204
321632,0.0
321635,-0.8851
321639,0.6597
321650,0.7587
321660,-0.3339
321661,0.5
321672,0.0
321674,0.0772
321686,0.9388
321688,0.4153
321690,0.9559
321692,0.0
321702,0.4215
321703,0.1469
321712,0.8555
321713,0.1154
321720,0.7906
321725,0.4956
321729,0.5632
321731,0.5696
321733,0.0
321734,0.8611
321736,0.6908
321744,0.5859
321748,0.4199
321753,-0.6597
321754,0.8937
321757,0.5423
321766,-0.5499
321771,0.3612
321772,0.6662
321774,0.8718
321775,-0.6486
321781,0.504
321786,0.5719
321800,0.8698
321805,0.8105
321810,0.4503
321825,0.8097
321832,-0.0
321846,0.5204
321849,0.7149
321853,-0.5423
321854,0.1901
321858,0.6322
321868,0.1027
321874,0.2755
321880,0.9693
321893,-0.6808
321895,0.8686
321909,-0.3527
321911,0.5423
321912,0.7506
321913,-0.8925
321917,0.714
321939,0.9935
321941,0.0
321943,0.4404
321944,0.0
321946,0.0
321955,0.7429
321958,-0.7845
321968,0.9034
321974,-0.7096
321986,-0.5106
321988,-0.7622
321989,0.5106
322009,-0.1027
322013,-0.5931
322016,0.5994
322017,0.0
322033,0.0
322035,-0.5423
322037,0.7149
322039,0.0258
322041,0.0
322042,0.8831
322047,0.0
322057,0.8313
322071,0.4574
322086,-0.2732
322092,0.1759
322094,0.6903
322098,0.9902
322099,-0.2006
322105,0.0
322107,0.1531
322112,0.8476
322113,-0.8269
322136,0.3818
322137,0.128
322138,0.0
322141,-0.8271
322153,0.9697
322168,0.0
322179,0.9231
322181,0.5719
322189,0.0
322192,0.9693
322196,0.4658
322202,0.5477
322205,0.2732
322207,0.5707
322220,-0.8924
322229,0.0
322240,0.6898
322246,-0.1943
322247,-0.4939
322248,-0.1336
322249,0.6739
322252,0.0
322258,0.7579
322262,0.6124
322267,0.0
322270,0.0
322276,0.9885
322291,0.947
322297,-0.9729
322298,0.9034
322300,-0.7096
322306,-0.1234
322307,0.8402
322311,-0.7632
322314,0.6114
322317,0.0
322320,0.912
322326,0.0
322337,0.4927
322342,0.8475
322344,0.4329
322351,0.968
322355,0.4193
322357,0.0
322363,0.6369
322371,0.6369
322387,0.8356
322388,0.8316
322393,0.3802
322395,0.7998
322405,0.9977
322410,0.7156
322423,-0.504
322426,0.0
322438,0.9776
322441,-0.5346
322443,-0.5376
322444,0.8854
322450,0.7435
322451,-0.5574
322454,0.0
322463,0.7865
322480,0.5514
322481,-0.7356
322484,0.4329
322491,0.9832
322492,0.1548
322493,0.34
322500,0.4588
322502,-0.2617
322504,-0.7351
322518,0.4677
322524,0.8008
322530,0.0
322532,0.0
322534,0.4404
322541,-0.3612
322548,0.0
322557,0.9787
322558,0.9001
322562,0.34
322563,0.9341
322569,0.9693
322579,-0.9373
322590,-0.2263
322596,0.4019
322601,0.8832
322602,0.3328
322615,0.9485
322629,0.8657
322633,0.9727
322637,0.3612
322639,0.8674
322655,-0.34
322658,0.9293
322659,0.9865
322665,-0.7096
322673,0.538
322675,0.9723
322681,-0.9511
322690,0.1119
322700,0.9717
322703,0.9986
322724,0.6808
322728,0.5171
322729,-0.2168
322730,-0.7644
322736,0.3612
322737,0.9008
322740,0.0
322749,0.4404
322761,0.4515
322766,-0.296
322769,0.7579
322773,0.7149
322780,0.5106
322785,-0.6222
322792,0.0
322796,0.9968
322816,0.9279
322819,0.9814
322821,0.9231
322823,0.3497
322824,-0.9146
322827,0.7579
322829,0.2057
322831,0.9841
322847,0.0
322849,0.5362
322862,0.5106
322863,-0.4019
322867,0.4088
322869,0.0
322882,0.1901
322888,0.875
322895,0.0
322902,0.8366
322905,0.0
322907,0.0
322917,0.9893
322921,0.8744
322923,0.7882
322925,0.5859
322927,0.2869
322931,0.8379
322943,0.6682
322949,0.5279
322954,0.1633
322955,-0.5719
322962,0.9725
322966,0.93
322971,0.0387
322973,0.9693
322980,-0.7725
322981,-0.2092
322983,-0.4684
322986,0.0
322992,-0.6808
322997,-0.0475
323005,0.0836
323018,-0.4404
323020,-0.6486
323036,0.8093
323037,-0.4939
323048,0.7351
323049,0.5574
323072,0.0
323082,-0.7096
323084,0.0
323094,0.2732
323095,-0.4871
323098,-0.2732
323107,0.4574
323114,0.6124
323117,0.63
323129,0.5854
323134,0.4404
323136,0.9966
323137,0.0
323149,-0.1494
323153,0.4735
323164,-0.4612
323167,-0.2023
323172,0.0
323173,0.0
323184,0.3527
323188,0.8637
323190,-0.2732
323202,0.4642
323215,0.0271
323218,0.0
323221,0.9916
323224,0.3612
323230,-0.7461
323240,0.8588
323244,0.9056
323254,-0.8883
323262,0.8992
323267,0.0
323270,0.8207
323271,0.4404
323285,0.0
323287,-0.296
323290,0.9639
323292,-0.1027
323307,0.3365
323315,0.0
323340,0.7577
323343,0.9941
323351,0.9693
323372,0.9656
323375,-0.3182
323380,0.2382
323385,0.0
323394,0.6369
323399,0.0
323402,0.7845
323405,0.8364
323415,0.0
323418,0.7096
323430,0.0
323431,0.5667
323436,0.8222
323438,0.9246
323442,0.9565
323449,0.0
323452,-0.6814
323455,0.9418
323456,0.5023
323458,-0.7096
323460,0.7574
323461,0.9308
323463,-0.2411
323464,-0.4588
323465,0.7003
323475,0.807
323479,0.0164
323482,0.0
323483,0.6808
323486,0.8749
323488,-0.8617
323503,0.7944
323518,0.4404
323528,-0.1486
323529,0.2732
323543,0.6154
323545,0.5719
323559,0.9158
323561,0.0
323565,0.4528
323576,-0.7269
323588,0.1779
323589,0.9883
323600,0.831
323603,-0.2399
323612,0.9134
323615,0.885
323620,0.0
323626,0.7045
323634,0.8156
323642,0.8361
323647,-0.84
323661,-0.9787
323664,0.9688
323670,0.1406
323675,0.5215
323683,0.8834
323693,0.979
323701,-0.6922
323737,-0.6347
323754,0.9969
323759,-0.8555
323764,0.9693
323765,-0.3612
323772,0.2732
323785,-0.1027
323804,-0.09
323809,-0.2136
323811,0.6966
323813,-0.1926
323819,-0.7783
323823,-0.2732
323825,0.7579
323833,0.3331
323838,0.0
323867,0.3597
323868,-0.1328
323871,0.8433
323873,0.0772
323876,0.6249
323881,-0.7854
323886,0.9
323887,-0.7096
323894,0.9591
323897,0.2732
323899,0.8286
323900,0.8473
323902,0.0387
323907,-0.6124
323916,0.046
323919,0.7184
323931,0.8689
323932,0.8095
323938,0.296
323944,0.9253
323956,0.2617
323959,0.9253
323960,0.9551
323961,-0.2732
323963,0.6259
323970,0.0
323973,0.9649
323980,0.5622
323981,0.9689
323988,0.4404
323992,0.6157
323993,0.6486
323996,0.8645
323998,-0.6771
324013,0.0
324014,0.0
324026,0.69
324028,-0.1436
324035,0.0
324037,0.0
324039,0.9106
324041,0.9465
324042,0.9513
324050,0.9856
324056,0.802
324059,-0.4767
324060,0.8555
324071,0.0
324073,0.9959
324082,0.5932
324085,-0.836
324086,0.0
324092,0.3182
324104,0.9349
324108,0.0
324111,0.5951
324127,0.9412
324128,0.9646
324130,0.4522
324146,-0.4939
324161,0.9693
324179,0.2023
324180,0.8316
324189,-0.296
324194,0.7902
324196,0.7912
324198,0.849
324208,0.3612
324212,0.0
324215,0.6249
324216,-0.4767
324218,0.644
324221,0.9928
324227,0.9109
324237,0.3818
324238,0.8677
324247,0.2263
324250,0.681
324259,0.0
324277,-0.7096
324284,0.4588
324293,0.5267
324295,0.7269
324296,-0.5136
324300,-0.4783
324307,0.9013
324308,0.9518
324314,0.8591
324322,0.8302
324325,0.9518
324328,-0.7579
324337,0.34
324338,0.9884
324342,-0.453
324348,0.9054
324349,-0.3695
324352,0.8516
324354,-0.8316
324355,-0.6956
324361,-0.3695
324366,-0.5719
324368,0.3167
324370,-0.4588
324371,0.0
324375,-0.5993
324388,0.8532
324396,0.0
324403,0.9844
324410,0.9913
324411,0.5098
324416,0.0
324417,0.5007
324426,0.3612
324428,0.2824
324433,0.8016
324436,-0.0772
324437,0.743
324438,0.2263
324439,0.8315
324442,-0.6322
324444,0.6369
324450,0.6351
324452,0.9959
324453,0.128
324458,0.2168
324460,0.0
324462,-0.9331
324466,0.9537
324469,0.974
324495,0.0
324496,0.0
324507,0.9693
324510,0.4019
324512,0.0
324534,0.9422
324535,0.0258
324540,0.9192
324542,0.8225
324561,-0.6341
324562,0.0
324564,-0.7149
324566,0.7345
324569,0.8212
324578,-0.7096
324582,0.9843
324583,0.5994
324586,0.9959
324588,0.0
324589,0.6705
324596,0.9882
324610,0.9067
324612,0.8475
324621,0.9345
324633,0.2263
324635,0.4005
324639,0.0
324661,0.5803
324662,0.0
324681,-0.1147
324682,0.8079
324687,-0.4019
324688,0.6854
324693,0.6917
324696,0.0
324699,0.0
324713,0.0
324720,0.0
324725,0.6369
324736,0.4871
324741,0.9042
324743,0.9501
324746,0.9931
324748,-0.4536
324749,0.0
324751,0.8608
324752,0.34
324753,0.6369
324756,0.3094
324762,-0.8701
324763,-0.8271
324774,0.6369
324784,-0.6486
324787,0.9693
324791,-0.108
324795,0.9493
324796,-0.1779
324808,-0.5927
324817,0.9067
324818,0.34
324821,-0.4588
324823,0.5399
324838,0.7419
324839,-0.211
324844,0.0
324853,0.4926
324861,0.8481
324875,-0.7096
324876,-0.0351
324879,0.688
324880,-0.8048
324883,0.0
324884,0.9692
324896,-0.1531
324900,0.0
324915,0.0
324929,0.7469
324933,0.8535
324943,-0.7876
324954,0.0
324973,0.0
324983,0.0
324987,0.8435
324988,-0.2263
324989,-0.4416
324996,0.2357
325006,0.743
325009,0.1468
325010,0.6879
325024,0.9439
325032,-0.2406
325034,0.0
325037,0.9888
325044,0.0
325049,0.7292
325050,0.0772
325057,0.9352
325060,0.8225
325061,0.0
325062,0.9318
325069,0.8271
325070,0.0387
325077,0.9727
325087,0.0
325093,-0.7365
325100,0.8292
325101,0.9693
325110,0.0
325135,0.9081
325136,-0.4939
325137,0.5423
325139,0.2382
325144,0.0
325147,0.9141
325154,0.0
325156,-0.296
325160,0.9957
325172,0.5719
325174,0.0
325175,0.9011
325190,0.4673
325192,-0.2944
325193,-0.1027
325194,-0.2406
325195,0.0
325198,0.4939
325203,-0.508
325208,-0.7096
325218,0.9877
325219,-0.1779
325220,0.755
325221,0.4767
325231,0.4019
325245,0.4926
325246,0.9447
325250,0.814
325253,-0.5103
325255,0.0
325262,0.1926
325270,0.1531
325280,0.9613
325281,0.8883
325287,-0.3612
325290,-0.4779
325292,0.8964
325295,0.0
325317,-0.4997
325324,0.762
325328,0.0
325344,-0.9411
325349,0.5803
325351,0.9418
325352,0.0
325358,0.5574
325368,0.8805
325370,0.0772
325371,0.1531
325376,0.5267
325377,0.0
325379,0.0
325380,0.8916
325381,0.9517
325410,0.0
325411,0.8169
325413,0.0745
325417,0.7662
325432,0.8444
325433,0.3818
325437,0.8979
325442,0.9854
325446,0.6249
325453,0.8176
325457,-0.5661
325459,-0.7184
325469,0.8225
325472,0.9042
325478,0.4939
325484,0.1864
325485,0.796
325486,0.0772
325488,0.7808
325493,-0.3915
325494,-0.0644
325502,0.0772
325503,0.9693
325512,-0.91
325514,-0.1531
325527,0.4404
325544,0.7089
325545,0.9714
325553,0.8078
325554,0.9918
325558,0.5459
325559,-0.8605
325571,-0.2168
325574,-0.0363
325580,0.2846
325584,0.4943
325590,0.0
325608,0.7482
325613,-0.7096
325621,0.9477
325623,0.6249
325629,0.0
325632,0.9515
